created_at;lang;screen_name;location;full_text;urls;tags;mentions;retweet_count;favorite_count;parsed_text;emoji;english;clean
2019-05-27 17:59:27;nl;FerdiDeVille;;Zoals ik in dit stuk in @Sampol_magazine voorspelde: het spannendste aan de Europese Parlementsverkiezingen begint nu, na de verkiezingen: het onderhandelen over een coalitieakkoord en de verdeling van de topposities https://t.co/nZNV4WrFQY;https://twitter.com/i/web/status/1133070223395958786;;Sampol_magazine;1;5;Zoals ik in dit stuk in voorspelde: het spannendste aan de Europese Parlementsverkiezingen begint nu, na de verkiezingen: het onderhandelen over een coalitieakkoord en de verdeling van de topposities;;As I mentioned in this piece as predicted, the most exciting thing about the European parliament Elections starts today, after the election: how to negotiate a coalition agreement and on the allocation of the top positions;mentioned piece predicted exciting thing european parliament elections starts today election negotiate coalition agreement allocation top positions
2019-05-27 17:57:28;nl;RvanDuuren;;"Right. Samenvatting van Nederlands resultaat voor Europese verkiezingen lijkt dus uit te komen op: Links populisten: -2; Rechts populisten: -1 &amp; Bejaard populisten: +1. Best gelukkig met het gezamenlijk populistisch resultaat, dat kon veel erger (zie UK/Italië etc)";https://twitter.com/i/web/status/1133069725834055680;;;0;1;"Right. Samenvatting van Nederlands resultaat voor Europese verkiezingen lijkt dus uit te komen op: Links populisten: -2; Rechts populisten: -1 &amp; Bejaard populisten: +1. Best gelukkig met het gezamenlijk populistisch resultaat, dat kon veel erger (zie UK/Italië etc)";;"Right. A summary of the Dutch results for the European elections, so it seems to have come at: on the Left, the populists: -2; Right-wing populists: -1 &amp; Other populists are at +1. The Best be happy with the combined populist results, it could be a lot worse (see the UK/Italy etc.)";right summary dutch results european elections seems come left populists rightwing populists amp populists best happy combined populist results could lot worse see ukitaly etc
2019-05-27 17:56:53;nl;Duitslandweb;Amsterdam;De Europese verkiezingen laten grote verschuivingen in het Duitse partijenlandschap zien. De Groenen zijn de 2e partij, de SPD lijdt een historische nederlaag en de CDU is niet meer de volkspartij die ze was. Ondertussen groeit de AfD in Oost-Duitsland: https://t.co/LKOxXTMvYl;https://twitter.com/i/web/status/1133069579423498241;;;2;2;De Europese verkiezingen laten grote verschuivingen in het Duitse partijenlandschap zien. De Groenen zijn de 2e partij, de SPD lijdt een historische nederlaag en de CDU is niet meer de volkspartij die ze was. Ondertussen groeit de AfD in Oost-Duitsland:;;The European elections have a considerable influence on the German partijenlandschap to see it. The Greens are the 2nd party, the SPD suffered a historic defeat for the CDU is not the party that she had. In the meantime, the Dep is in the East of Germany:;european elections considerable influence german partijenlandschap see greens nd party spd suffered historic defeat cdu party meantime dep east germany
2019-05-27 17:51:23;nl;VRegiozh;Zuid-Holland, Nederland;Kom op NOS wees sportief en laat ruimhartig in uw media mogelijkheden zien dat 50PLUS ook een winnaar is van de Europese verkiezingen! https://t.co/yGlJ2QP8Jr;https://twitter.com/i/web/status/1133068193461874691;;;7;13;Kom op NOS wees sportief en laat ruimhartig in uw media mogelijkheden zien dat 50PLUS ook een winnaar is van de Europese verkiezingen!;;Come on, come on, NOS, be sporty, and it shows amply in the media opportunities that 50PLUS is also a winner of the elections to the European parliament!;come come nos sporty shows amply media opportunities plus also winner elections european parliament
2019-05-27 17:46:04;nl;mus_nico;;"@bvdstock @myriam_vhj Mja, maar je kan Europese verkiezingen en landelijke ook niet 1:1 vergelijken.
Daarbij, waren er ook niet wat schandalen mbt landelijke Zweedse Groenen? (Ligt me althans wat van bij...)";https://twitter.com/i/web/status/1133066857374781446;;bvdstock, myriam_vhj;0;0;Mja, maar je kan Europese verkiezingen en landelijke ook niet 1:1 vergelijken. Daarbij, waren er ook niet wat schandalen mbt landelijke Zweedse Groenen? (Ligt me althans wat van bij...);;"So-called mja, but you can have the European elections and the country is also not a 1:1 comparison. In addition, there are not ""scandals"" about a rural Swedish Greens? (Which is to me at least, some of it is...)";socalled mja european elections country also comparison addition scandals rural swedish greens least
2019-05-27 17:45:08;nl;DitisdeDag;Hilversum;"""Er is geen crisisberaad bij de @SPnl zoals de @Telegraaf meldt."" Dat zei @Klamer_Arjo in #DIDD. Maar waar ging het mis bij de campagne voor de Europese verkiezingen? Luister het hele gesprek hier terug: https://t.co/JoHGIXIOr0 … @ChrisAalberts @NPORadio1 https://t.co/sj2W456P7p";https://twitter.com/i/web/status/1133066619280740352;DIDD;SPnl, telegraaf, klamer_arjo;0;1;"""Er is geen crisisberaad bij de zoals de meldt."" Dat zei in . Maar waar ging het mis bij de campagne voor de Europese verkiezingen? Luister het hele gesprek hier terug: …";;"""There is no crisisberaad in the in the report."" That being said on . But that is where it went wrong in the campaign for the elections to the European parliament? Listen to the entire interview here: ...";crisisberaad report said went wrong campaign elections european parliament listen entire interview
2019-05-27 17:41:44;nl;vvdkrimpenerwrd;Krimpenerwaard;Mooie, positieve #uitslag Europese Verkiezingen voor @VVD in #Krimpenerwaard #EP19 🧡💙 https://t.co/p9Hwy4RXhL;;uitslag, Krimpenerwaard, EP19;VVD;3;5;Mooie, positieve Europese Verkiezingen voor in ;🧡💙;Beautiful, positive and in European parliament Elections in;beautiful positive european parliament elections
2019-05-27 17:41:44;nl;vvdkrimpenerwrd;Krimpenerwaard;Mooie, positieve #uitslag Europese Verkiezingen voor @VVD in #Krimpenerwaard #EP19 🧡💙 https://t.co/p9Hwy4RXhL;;uitslag, Krimpenerwaard, EP19;VVD;3;5;Mooie, positieve Europese Verkiezingen voor in ;🧡💙;Beautiful, positive and in European parliament Elections in;beautiful positive european parliament elections
2019-05-27 17:39:34;nl;reychler;belgie;"...  MEER  DEMOCRATIE  IN  EUROPA   ....????.....
.....    Verrassing: sociaaldemocratische PvdA de grootste bij Europese verkiezingen in Nederland   ....
 https://t.co/pKXdlSSlHl";https://twitter.com/i/web/status/1133065219801059333;;;0;0;... MEER DEMOCRATIE IN EUROPA ....????..... ..... Verrassing: sociaaldemocratische PvdA de grootste bij Europese verkiezingen in Nederland ....;;... FOR MORE DEMOCRACY IN EUROPE ....????..... ..... Surprise: the social democratic Labour party, the largest in the European parliament elections in the Netherlands ....;democracy europe surprise social democratic labour party largest european parliament elections netherlands
2019-05-27 17:35:01;nl;TVLbe;Hasselt, Limburg, Belgium;Vlaams Belang grootste in 15 Limburgse gemeenten bij Europese verkiezingen https://t.co/pg0T4alC1M #tvlnieuws https://t.co/USQ4wnLXdP;https://buff.ly/2XgHNkp;tvlnieuws;;0;0;Vlaams Belang grootste in 15 Limburgse gemeenten bij Europese verkiezingen;;Vlaams belang largest of 15 municipalities in Limburg in the European parliament elections;vlaams belang largest municipalities limburg european parliament elections
2019-05-27 17:31:00;nl;RegioPurmerend;Purmerend, Nederland;Europese verkiezingen 2019: PvdA winnende partij in Purmerend https://t.co/FNghlMW4iw https://t.co/t192fgqidp;https://regiopurmerend.nl/2019/05/27/europese-verkiezingen-2019-pvda-winnende-partij-in-purmerend/;;;0;1;Europese verkiezingen 2019: PvdA winnende partij in Purmerend;;The european elections of 2019: the Labour party, winning party will be in the amsterdam area;european elections labour party winning party amsterdam area
2019-05-27 17:26:21;nl;Rosenbaum1975;;NAVO beweert EU te verdedigen tegen ‘Russische inmenging’ Europese verkiezingen https://t.co/H2DNxdw9e3 via @ThemesDNA;https://www.xandernieuws.net/algemeen/navo-beweert-eu-te-verdedigen-tegen-russische-inmenging-europese-verkiezingen/;;themesdna;0;0;NAVO beweert EU te verdedigen tegen ‘Russische inmenging’ Europese verkiezingen via;;NATO claims the EU has to defend against ‘Russian intervention’ in European parliament elections by using;nato claims eu defend ‘russian intervention’ european parliament elections using
2019-05-27 17:24:08;nl;BrotherPigs;Rotterdam, Port to Europe;"En zó zit het...🤔🤫😩

https://t.co/nINrSWnxJA";https://www.elsevierweekblad.nl/buitenland/achtergrond/2019/05/de-uitslagen-van-de-europese-verkiezingen-op-een-rij-690297/;;;0;0;En zó zit het...;🤔🤫😩;And it's about...;
2019-05-27 17:24:01;nl;IggeRoman;Huizen;Historische machtsverschuiving in Europa, dit zijn de belangrijkste uitkomsten /via @NOS https://t.co/DRLfNigA1i;https://nos.nl/l/2286456;;NOS;0;0;Historische machtsverschuiving in Europa, dit zijn de belangrijkste uitkomsten /via;;The historical power shifting in Europe, these are the most important results from;historical power shifting europe important results
2019-05-27 17:23:55;nl;hansvelderman;Nederland;‘Er gaat niemand opstappen bij de SP’ https://t.co/noPDyjjitl;https://www.gelderlander.nl/dossier-europese-verkiezingen/er-gaat-niemand-opstappen-bij-de-sp~a287ff60/?utm_source=twitter&utm_medium=social&utm_campaign=socialsharing_web;;;0;0;‘Er gaat niemand opstappen bij de SP’;;"""There is no resignation by the SP";resignation sp
2019-05-27 17:23:25;nl;RoelofBouwman;Amsterdam;"Helft van de kiezers in EU blijft thuis. Rechts-nationalistische partijen grootste in o.m. Frankrijk, Italië, Verenigd Koninkrijk, België, Polen en Hongarije. Conclusie NOS: ""Europa is springlevend."" 
https://t.co/OkvYxwssLH";https://twitter.com/i/web/status/1133061155902099462;;;56;103;"Helft van de kiezers in EU blijft thuis. Rechts-nationalistische partijen grootste in o.m. Frankrijk, Italië, Verenigd Koninkrijk, België, Polen en Hongarije. Conclusie NOS: ""Europa is springlevend.""";;"Half of the voters in the EU will continue to in the home. - Right, nationalist parties are the largest in the oh.m. France, Italy, the United Kingdom, austria, Belgium, Poland, and Hungary. Conclusion of the NIS that ""Europe is very much alive and well.""";half voters eu continue home right nationalist parties largest ohm france italy united kingdom austria belgium poland hungary conclusion nis europe much alive well
2019-05-27 17:22:55;nl;WKPvdA1;;"Uw stem voor de Europese verkiezingen was een stem voor de PvdA.

Een stem voor;
Voor een eerlijker koers. 
Voor een duurzame economie. 
Voor onze vrijheid en waarden.

Onze dank is groot.. 
19,8% van de stemmen is niet niks https://t.co/qVxEq13zcN";https://twitter.com/i/web/status/1133061028139405312;;;1;7;"Uw stem voor de Europese verkiezingen was een stem voor de PvdA. Een stem voor; Voor een eerlijker koers. Voor een duurzame economie. Voor onze vrijheid en waarden. Onze dank is groot.. 19,8% van de stemmen is niet niks";;Your vote for the European elections is a vote for the Labour party. A vote, For a fair price. For a sustainable economy. For our freedom, and our values. Thank you, it is great.. to 19.8% of the vote, and it is not easy;vote european elections vote labour party vote fair price sustainable economy freedom values thank great vote easy
2019-05-27 17:22:42;nl;024AB;Lopik / Holland;Zo stemde de rest van Europa https://t.co/uDz0Su04ZC;https://www.ad.nl/dossier-europese-verkiezingen/zo-stemde-de-rest-van-europa~a9d660d3/?utm_source=twitter&utm_medium=social&utm_campaign=socialsharing_web;;;0;0;Zo stemde de rest van Europa;;So, the rest of Europe;rest europe
2019-05-27 17:22:40;nl;AsiaReportcom;HQ in The Netherlands;"Ondertussen; welke idioot vergelijkt er nou de Europese verkiezingen met die (landelijke) provinciale verkiezingen? Dat=toch appels met aardappels vergelijken? Denk niet dat de #SP zich meteen zorgen moet gaan maken, of FVD. En PvdA hoeft niet te denken nu een comeback te hebben.";https://twitter.com/i/web/status/1133060967934435328;;;0;0;"Ondertussen; welke idioot vergelijkt er nou de Europese verkiezingen met die (landelijke) provinciale verkiezingen? Dat=toch appels met aardappels vergelijken? Denk niet dat de zich meteen zorgen moet gaan maken, of FVD. En PvdA hoeft niet te denken nu een comeback te hebben.";;"In the meantime; what an idiot, it compares well to the European elections, with the national government elections? That=nevertheless, the apples and potatoes in this experiment? Don't think that's the right make, should make, or FVD. And the Labour party doesn't need to be thinking now of a return-to-have.";meantime idiot compares well european elections national government elections thatnevertheless apples potatoes experiment dont think thats right make make fvd labour party doesnt need thinking returntohave
2019-05-27 17:22:01;nl;LarsEijssen;Amsterdam;"Maak er dan maar een politievakbond van!
https://t.co/ojr9h7KfyJ";https://www.ad.nl/dossier-europese-verkiezingen/er-gaat-niemand-opstappen-bij-de-sp~a287ff60/;;;0;0;Maak er dan maar een politievakbond van!;;Make sure there is a police union, of!;make sure police union
2019-05-27 17:21:36;nl;AMVerburg;Amsterdam;De Europese verkiezingen laten grote verschuivingen in het Duitse partijenlandschap zien. De Groenen zijn de tweede partij geworden, de SPD en de CDU verliezen flink en de AfD is in twee Oost-Duitse deelstaten als grootste uit de bus gekomen: https://t.co/QYr2KIHvEo;https://twitter.com/i/web/status/1133060700463665152;;;0;3;De Europese verkiezingen laten grote verschuivingen in het Duitse partijenlandschap zien. De Groenen zijn de tweede partij geworden, de SPD en de CDU verliezen flink en de AfD is in twee Oost-Duitse deelstaten als grootste uit de bus gekomen:;;The European elections have a considerable influence on the German partijenlandschap to see it. The Greens are the second party, the SPD and the CDU lose a lot, and the Magazine is available in two Eastern German federal states as the world's largest have been found:;european elections considerable influence german partijenlandschap see greens second party spd cdu lose lot magazine available two eastern german federal states worlds largest found
2019-05-27 17:18:08;nl;oakentersagain;Worldwide;"@Syl2u2 Artikel: ""... de PvdA deed het immers al zo slecht de laatste jaren, heel wat zetels kwijt geraakt. Plots, uit het niets, wint PvdA de Europese verkiezingen. Dat ruikt naar fraude.""

Corruptie neemt toe onder ambtenaren. https://t.co/ifP72chkLJ
..gaan twijfelen wie stemmen telt.";https://twitter.com/i/web/status/1133059826815242245;;;6;9;"Artikel: ""... de PvdA deed het immers al zo slecht de laatste jaren, heel wat zetels kwijt geraakt. Plots, uit het niets, wint PvdA de Europese verkiezingen. Dat ruikt naar fraude."" Corruptie neemt toe onder ambtenaren. ..gaan twijfelen wie stemmen telt.";;"The article: ""... the Labour party did, indeed, already been so bad the last couple of years, a lot of the seats we lost. All of a sudden, from out of nowhere to win the Labour party in the European elections. That smells of fraud."" Corruption is rising among public officials. ..begin to doubt that those who vote are counted.";article labour party indeed already bad last couple years lot seats lost sudden nowhere win labour party european elections smells fraud corruption rising among public officials begin doubt vote counted
2019-05-27 17:16:52;nl;sherrybaudet;;"SP spox: ""Er gaat niemand opstappen""

Leek er eventjes op dat SP te rade ging bij zichzelf, achterban, leden. Maar nee hoor.

https://t.co/FkSgEZMcCE";https://twitter.com/i/web/status/1133059509314838528;;;0;13;"SP spox: ""Er gaat niemand opstappen"" Leek er eventjes op dat SP te rade ging bij zichzelf, achterban, leden. Maar nee hoor.";;"SP spox: ""There is no catch"", there Seemed to be a little on the SP, to reflect with themselves, their supporters, and members. But, no, not at all.";sp spox catch seemed little sp reflect supporters members
2019-05-27 17:15:56;nl;PetraVanDeVen;;@koertdebeuf Het zijn Europese verkiezingen. De uitslag is divers. Ik denk niet dat je als individu je zorgen moet maken. De gemeenteraad heel heel wat meer directe invloed...;https://twitter.com/i/web/status/1133059272164687873;;koertdebeuf;0;0;Het zijn Europese verkiezingen. De uitslag is divers. Ik denk niet dat je als individu je zorgen moet maken. De gemeenteraad heel heel wat meer directe invloed...;;In the European elections. The result will be different. I don't think that you, as an individual, you have to worry. The city council has quite a lot of direct influence;european elections result different dont think individual worry city council quite lot direct influence
2019-05-27 17:11:33;nl;daphneskopelos;Skopelos Greece;De Grieken gaan 30 juni opnieuw naar de stembus na de grote nederlaag van Syriza op centrum-rechtse ND tijdens de Europese verkiezingen.;;;;0;2;De Grieken gaan 30 juni opnieuw naar de stembus na de grote nederlaag van Syriza op centrum-rechtse ND tijdens de Europese verkiezingen.;;The Greeks are going to be 30 in June back to the ballot box after the defeat of Syriza on the centre-right ND in the European elections.;greeks going june back ballot box defeat syriza centreright nd european elections
2019-05-27 17:11:25;nl;sjaak_scheele;;Nigel Farage doet Geert Wilders na, overtreft hem zelfs doordat hij maar 1 programmapunt in de Europese verkiezingen had: Brexit. https://t.co/kMC15LwNln;https://twitter.com/i/web/status/1133058135407628288;;;0;0;Nigel Farage doet Geert Wilders na, overtreft hem zelfs doordat hij maar 1 programmapunt in de Europese verkiezingen had: Brexit.;;Nigel Farage is doing to Geert Wilders, after it better than him, because he is only 1 item in the European elections, said: Brexit.;nigel farage geert wilders better item european elections said brexit
2019-05-27 17:08:54;nl;Tijg55;Dongen, Nederland;Als #Groenlinks nog veel groter wordt in #Duitsland met hun pacifistjes en communistjes wordt dat land steeds makkelijker te bezetten door een stoute mogendheid. https://t.co/QdX8v3gbt6;https://twitter.com/i/web/status/1133057500943724546;Groenlinks, Duitsland;;1;6;Als nog veel groter wordt in met hun pacifistjes en communistjes wordt dat land steeds makkelijker te bezetten door een stoute mogendheid.;;If much more that is, in their pacifistjes and communistjes is that the country is becoming ever easier to claim due to a bad power.;much pacifistjes communistjes country becoming ever easier claim due bad power
2019-05-27 17:08:25;nl;erikrijpstra;Nijmegen;Erin of eruit. Voor of tegen. Meer of minder. Juist de 3 partijen die dit het sterkste doen – de SP, PVV en D66 – zijn door de kiezer hard afgestraft tijdens de Europese verkiezingen 2019. Tijd voor een andere benadering! #EP2019 #verkiezingen19 https://t.co/WT11cnCL7l;https://twitter.com/i/web/status/1133057379837370370;;;0;0;Erin of eruit. Voor of tegen. Meer of minder. Juist de 3 partijen die dit het sterkste doen – de SP, PVV en D66 – zijn door de kiezer hard afgestraft tijdens de Europese verkiezingen 2019. Tijd voor een andere benadering!;;In it or out of it. For it or against it. It more or less. Understand that the 3 parties that make this the most powerful done – for the SP, PVV and D66 – were the voters in hard consequences for the European elections in 2019. Time for a new approach!;less understand parties make powerful done – sp pvv – voters hard consequences european elections time new approach
2019-05-27 17:07:24;nl;woudenburger;Woudenberg;"@Woudenberger Uitslag Europese Verkiezingen 2019 in Woudenberg:
(1) ChristenUnie-SGP met 35,7%
(2) CDA met 14,0%
(3) VVD met 13,1%
(4) PvdA met 11,1%
(5) FVD met 8,9%
zie https://t.co/omYx1O4AnC voor de andere partijen.";https://twitter.com/i/web/status/1133057126824333312;;Woudenberger;0;0;Uitslag Europese Verkiezingen 2019 in Woudenberg: (1) ChristenUnie-SGP met 35,7% (2) CDA met 14,0% (3) VVD met 13,1% (4) PvdA met 11,1% (5) FVD met 8,9% zie voor de andere partijen.;;Result of the European Elections of 2019 in Woudenberg, netherlands To: (1) ChristenUnie-SGP, of 35.7% (2) CDA) 14.0% (3) liberal party (VVD) 13.1% (4) of the Labour party by 11.1% (5) FVD 8.9% for the rest of the parties.;result european elections woudenberg netherlands christenuniesgp cda liberal party vvd labour party fvd rest parties
2019-05-27 17:00:54;nl;JonkersNanno;Den Haag, Nederland;"De opzienbarende verschillen tussen de #verkiezingsuitslagen in de verschillende landen van de #EU tonen ook aan dat er nog forse verschillen zijn tussen de Europese #naties . &gt;&gt; https://t.co/PbNrpT2iJc via @trouw";https://twitter.com/i/web/status/1133055489217126401;verkiezingsuitslagen, EU;;0;0;"De opzienbarende verschillen tussen de in de verschillende landen van de tonen ook aan dat er nog forse verschillen zijn tussen de Europese . &gt;&gt; via";;"The dramatic differences between the various parts of the show, too, that there are still significant differences between the results of the European union . &gt;&gt; from";dramatic differences various parts show still significant differences results european union gtgt
2019-05-27 17:00:09;nl;keesouwerker;;Premier Rutte: centrumrechts is overeind gebleven https://t.co/YSAD3h042i Nu de liberalen de verkiezingen verloren hebben wijst Rutte erop dat de macht van het EP beperkt is. Hij kan zo krom ouwehoeren!;https://www.ad.nl/dossier-europese-verkiezingen/premier-rutte-centrumrechts-is-overeind-gebleven~a36c52f5/?utm_source=twitter&utm_medium=social&utm_campaign=socialsharing_web, https://twitter.com/i/web/status/1133055300804796417;;;0;0;Premier Rutte: centrumrechts is overeind gebleven Nu de liberalen de verkiezingen verloren hebben wijst Rutte erop dat de macht van het EP beperkt is. Hij kan zo krom ouwehoeren!;;Prime minister mark Rutte: centrumrechts has remained strong and Now that the liberals lost the election have the points Mean that the power of parliament is limited. He can be so lame ouwehoeren!;prime minister mark rutte centrumrechts remained strong liberals lost election points mean power parliament limited lame ouwehoeren
2019-05-27 16:59:03;nl;WilcoBoom;;De uitslag van de Europese verkiezingen heeft iets gedaan met het zelfvertrouwen bij de PvdA zo te zien.... https://t.co/xvBt5DfyIx;https://twitter.com/LodewijkA/status/1133031034289819648;;;3;4;De uitslag van de Europese verkiezingen heeft iets gedaan met het zelfvertrouwen bij de PvdA zo te zien....;;The results of the elections to the European parliament, has anything been done to the confidence of the Labour party, I see....;results elections european parliament anything done confidence labour party see
2019-05-27 16:58:50;nl;anouschka59;Oosterhout-zundert;De Europese verkiezingen in cijfers: zo stemde Europa https://t.co/KTxd6jPSYq via @volkskrant;https://www.volkskrant.nl/ts-bf19a715;;volkskrant;0;0;De Europese verkiezingen in cijfers: zo stemde Europa via;;The election in numbers if they voted in Europe;election numbers voted europe
2019-05-27 16:58:02;nl;ChezSis64;netherland;‘Er gaat niemand opstappen bij de SP’ https://t.co/TTewPYbKuD;https://www.ad.nl/dossier-europese-verkiezingen/er-gaat-niemand-opstappen-bij-de-sp~a287ff60/?utm_source=twitter&utm_medium=social&utm_campaign=socialsharing_web;;;0;0;‘Er gaat niemand opstappen bij de SP’;;"""There is no resignation by the SP";resignation sp
2019-05-27 16:55:09;nl;Oswald1925; Netherlands;‘Er gaat niemand opstappen bij de SP’ https://t.co/yvbRAj5wU8 Lekker blijven volharden in het eigen gelijk. Prutsers.;https://www.ad.nl/dossier-europese-verkiezingen/er-gaat-niemand-opstappen-bij-de-sp~a287ff60/?utm_source=twitter&utm_medium=social&utm_campaign=socialsharing_web;;;1;0;‘Er gaat niemand opstappen bij de SP’ Lekker blijven volharden in het eigen gelijk. Prutsers.;;"""There is no resignation from the SP and Always will continue to persevere in its own right. Useless.";resignation sp always continue persevere right useless
2019-05-27 16:55:00;nl;bbvpro;Hilversum;"De regeringspartijen in Duitsland hebben flink verloren gisteren bij de Europese Verkiezingen. Wat betekent hun verlies voor de coalitie in Berlijn en wat merkt Europa hiervan? Zo om 19u op @NPORadio1 met @Hanco_Jurgens van het @DIAmsterdam
https://t.co/rU3Vg1Tnl1";https://twitter.com/i/web/status/1133054004039225345;;;0;2;De regeringspartijen in Duitsland hebben flink verloren gisteren bij de Europese Verkiezingen. Wat betekent hun verlies voor de coalitie in Berlijn en wat merkt Europa hiervan? Zo om 19u op met van het;;The political parties in Germany have a lot of lost yesterday, in the Elections to the European parliament. What is the meaning of their loss for the ruling coalition in Berlin, and what will Europe have this. Thus, in order to 19h at the the;political parties germany lot lost yesterday elections european parliament meaning loss ruling coalition berlin europe thus order h
2019-05-27 16:53:51;nl;NL_Wetenschap;Nijmegen, Nederland;@Keesmarges Daarvoor zijn paneldata over tijd nodig, en die zijn niet breed voorhanden. Het grote Europese kiezersonderzoek, de European Election Survey, raakte bijvoorbeeld haar financiering kwijt en is daardoor niet in dezelfde vorm gecontinueerd als bij de verkiezingen van 2014;https://twitter.com/i/web/status/1133053714791579650;;Keesmarges;0;0;Daarvoor zijn paneldata over tijd nodig, en die zijn niet breed voorhanden. Het grote Europese kiezersonderzoek, de European Election Survey, raakte bijvoorbeeld haar financiering kwijt en is daardoor niet in dezelfde vorm gecontinueerd als bij de verkiezingen van 2014;;This panel data over time, and those that are not widely available. The major European kiezersonderzoek, and the European Election Survey, got its funding and is, therefore, not be in the same form was continued as the 2014 election;panel data time widely available major european kiezersonderzoek european election survey got funding therefore form continued election
2019-05-27 16:51:00;nl;NieuwsFinance;Amsterdam, Nederland;Hoe snel een partij als de #FVD al over zijn hoogtepunt heen kan zijn. Half miljoen minder stemmen voor Baudet. 😂 https://t.co/zyvPLxEJev;https://www.ad.nl/dossier-europese-verkiezingen/half-miljoen-minder-stemmen-voor-baudet~a335bba6/?utm_source=twitter&utm_medium=social&utm_campaign=socialsharing_web;FVD;;0;0;Hoe snel een partij als de al over zijn hoogtepunt heen kan zijn. Half miljoen minder stemmen voor Baudet. ;😂;How quickly a party as well as the already past its peak it may have been. With Half a million fewer votes, in addition, it declines. ;quickly party well already past peak may half million fewer votes addition declines
2019-05-27 16:48:08;nl;herbertkuiling;Amsterdam;"Bij de BV Marijnissen blijft het nog wel even dooretteren
‘Er gaat niemand opstappen bij de SP’ https://t.co/JP4ignf8xO";https://www.ad.nl/dossier-europese-verkiezingen/er-gaat-niemand-opstappen-bij-de-sp~a287ff60/?utm_source=twitter&utm_medium=social&utm_campaign=socialsharing_web;;;0;3;Bij de BV Marijnissen blijft het nog wel even dooretteren ‘Er gaat niemand opstappen bij de SP’;;"In the company Marijnissen it's going to be just as dooretteren, "" There is no resignation by the SP";company marijnissen going dooretteren resignation sp
2019-05-27 16:45:42;nl;Chris98H;Sliedrecht;Wat een geweldige verkiezingsweek voor @SGPnieuws en #CUSGP. 10.547 stemmen winst met de Europese verkiezingen. Maar ook behoud van onze 2e zetel @djhvandijk in EK dankzij een stem van een @fvdemocratie statenlid in Zuid-Holland. Geweldig!! #EuropeanElectionResults #EersteKamer https://t.co/AeGdBH2PK8;https://twitter.com/i/web/status/1133051662812291074;CUSGP;SGPnieuws;2;8;Wat een geweldige verkiezingsweek voor en . 10.547 stemmen winst met de Europese verkiezingen. Maar ook behoud van onze 2e zetel in EK dankzij een stem van een statenlid in Zuid-Holland. Geweldig!!;;Wow, what a great verkiezingsweek for it as well . 10.547 votes to gain by the elections. But also in the preservation of our 2nd office in the european CHAMPIONSHIP, thanks to a vote by a member in the South of the netherlands. Amazing!!!!;wow great verkiezingsweek well votes gain elections also preservation nd office european championship thanks vote member south netherlands amazing
2019-05-27 16:44:52;nl;AafkeVultink;;‘Er gaat niemand opstappen bij de SP’ https://t.co/BxaRFHfeUj aldus de maker vh filmpje. Als je nog een beetje op een democratie wil lijken,leg je dat voor aan je leden @meyerron tenzij mao naar je bol is gestegen.;https://www.ad.nl/dossier-europese-verkiezingen/er-gaat-niemand-opstappen-bij-de-sp~a287ff60/?utm_source=twitter&utm_medium=social&utm_campaign=socialsharing_web, https://twitter.com/i/web/status/1133051454640590848;;;0;3;‘Er gaat niemand opstappen bij de SP’ aldus de maker vh filmpje. Als je nog een beetje op een democratie wil lijken,leg je dat voor aan je leden tenzij mao naar je bol is gestegen.;;"""There is no resignation by the SP according to the maker, vh video. If you have a little bit of a democracy would seem to be,then put it to the members, except chairman mao, mao for your globe market.";resignation sp according maker vh video little bit democracy would seem bethen put members except chairman mao mao globe market
2019-05-27 16:33:23;nl;thevandijks;Gouda;‘Er gaat niemand opstappen bij de SP’ https://t.co/OKW8Yp2vSP;https://www.ad.nl/dossier-europese-verkiezingen/er-gaat-niemand-opstappen-bij-de-sp~a287ff60/?utm_source=twitter&utm_medium=social&utm_campaign=socialsharing_web;;;0;1;‘Er gaat niemand opstappen bij de SP’;;"""There is no resignation by the SP";resignation sp
2019-05-27 16:32:48;nl;annoyngapple;fruitmand;hoeft ook niet. eerlijke politici die gewoon hard werken en geen dubbele agenda hebben!‘Er gaat niemand opstappen bij de SP’ https://t.co/DgTLNZWUiX;https://twitter.com/i/web/status/1133048416173461504;;;0;0;hoeft ook niet. eerlijke politici die gewoon hard werken en geen dubbele agenda hebben!‘Er gaat niemand opstappen bij de SP’;;don't have to. honest politicians who are just plain hard to work with, and not have a double agenda!‘There's no catch to the SP;dont honest politicians plain hard work double agenda‘theres catch sp
2019-05-27 16:32:47;nl;EenVandaag;Hilversum;"Op social media wordt wisselend gereageerd op de uitslag van de Europese Verkiezingen.

#NieuwsTrend #EUverkiezingen #EP2019 @Rob_Hadders https://t.co/l8uanKALUv";https://twitter.com/i/web/status/1133048412188942337;NieuwsTrend;;3;2;Op social media wordt wisselend gereageerd op de uitslag van de Europese Verkiezingen.;;On social media, are changing to respond to the results of the Elections to the European parliament.;social media changing respond results elections european parliament
2019-05-27 16:31:50;nl;Jonghsverhuur;Zaandam;"De Europese verkiezingen zijn vandaag afgerond met het tellen van de stemmen. Een mooie opdracht van @lustculinair
Foto; @GemZaanstad https://t.co/RJs1r64aon";https://twitter.com/i/web/status/1133048173453369345;;lustculinair;0;1;"De Europese verkiezingen zijn vandaag afgerond met het tellen van de stemmen. Een mooie opdracht van Foto;";;"The European elections are completed, the counting of the votes. A great job from the Image;";european elections completed counting votes great job image
